URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://dicom.nema.org/medical/dicom/current/output/chtml/part16/sect_CID_29.html,2025.3.20250714,active,"1.2.840.10008.6.1.19",AcquisitionModality,,"Transitive closure of CID 29 AcquisitionModality","StructureDefinition/profile-ImagingStudy","Internal"
http://hl7.org/fhir/ValueSet/action-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.813",ActionRelationshipType,ActionRelationshipType,"Defines the types of relationships between actions.","StructureDefinition/profile-PlanDefinition,StructureDefinition/profile-RequestOrchestration-for-RequestGroup,StructureDefinition/ext-R5-RequestOrchestration.act.rel.endRelationship","Internal"
http://hl7.org/fhir/ValueSet/action-required-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.3.803",ActionRequiredBehavior,ActionRequiredBehavior,"Defines expectations around whether an action or action group is required.","StructureDefinition/profile-PlanDefinition,StructureDefinition/profile-RequestOrchestration-for-RequestGroup","Internal"
http://hl7.org/fhir/ValueSet/action-selection-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.3.801",ActionSelectionBehavior,ActionSelectionBehavior,"Defines selection behavior of a group.","StructureDefinition/profile-PlanDefinition,StructureDefinition/profile-RequestOrchestration-for-RequestGroup","Internal"
http://hl7.org/fhir/ValueSet/action-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.809",ActionType,ActionType,"The type of action to be performed.","StructureDefinition/profile-PlanDefinition,StructureDefinition/profile-RequestOrchestration-for-RequestGroup","THO"
http://hl7.org/fhir/ValueSet/adjudication,4.0.1,draft,"2.16.840.1.113883.4.642.3.596",AdjudicationValueCodes,Adjudication Value Codes,"This value set includes a smattering of Adjudication Value codes which includes codes to indicate the amounts eligible under the plan, the amount of benefit, copays etc.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/ext-R5-ClaimResponse.ite.adjudication","THO"
http://hl7.org/fhir/ValueSet/adjudication-error,4.0.1,draft,"2.16.840.1.113883.4.642.3.39",Adjudication Error Codes,AdjudicationError,"This value set includes a smattering of adjudication codes.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-CoverageEligibilityResponse","THO"
http://hl7.org/fhir/ValueSet/adjudication-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.598",AdjudicationReasonCodes,Adjudication Reason Codes,"This value set includes smattering of Adjudication Reason codes.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/ext-R5-ClaimResponse.ite.adjudication","THO"
http://hl7.org/fhir/ValueSet/administration-method-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.97",SNOMEDCTAdministrationMethodCodes,SNOMED CT Administration Method Codes,"This value set includes some method codes from SNOMED CT - provided as an exemplar","StructureDefinition/profile-MedicationAdministration","SCT"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/profile-ObservationDefinition,StructureDefinition/profile-FamilyMemberHistory,StructureDefinition/profile-Practitioner,StructureDefinition/profile-Person,StructureDefinition/profile-RelatedPerson,StructureDefinition/profile-Patient,StructureDefinition/ext-R5-ObservationDefinition.qualifiedValue","Internal"
http://hl7.org/fhir/ValueSet/adverse-event-actuality,4.0.1,draft,"2.16.840.1.113883.4.642.3.831",AdverseEventActuality,AdverseEventActuality,"Overall nature of the adverse event, e.g. real or potential.","StructureDefinition/profile-AdverseEvent","Internal"
http://hl7.org/fhir/ValueSet/adverse-event-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.833",AdverseEventCategory,AdverseEventCategory,"Overall categorization of the event, e.g. product-related or situational.","StructureDefinition/profile-AdverseEvent","THO"
http://hl7.org/fhir/ValueSet/adverse-event-causality-assess,4.0.1,draft,"2.16.840.1.113883.4.642.3.840",AdverseEventCausalityAssessment,AdverseEventCausalityAssessment,"Codes for the assessment of whether the entity caused the event.","StructureDefinition/profile-AdverseEvent,StructureDefinition/ext-R5-AdverseEvent.sus.cau.entityRelatedness","THO"
http://hl7.org/fhir/ValueSet/adverse-event-causality-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.842",AdverseEventCausalityMethod,AdverseEventCausalityMethod,"TODO.","StructureDefinition/profile-AdverseEvent","THO"
http://hl7.org/fhir/ValueSet/adverse-event-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.836",AdverseEventOutcome,AdverseEventOutcome,"TODO (and should this be required?).","StructureDefinition/profile-AdverseEvent","THO"
http://hl7.org/fhir/ValueSet/adverse-event-seriousness,4.0.1,draft,"2.16.840.1.113883.4.642.3.838",AdverseEventSeriousness,AdverseEventSeriousness,"Overall seriousness of this event for the patient.","StructureDefinition/profile-AdverseEvent","THO"
http://hl7.org/fhir/ValueSet/adverse-event-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.844",AdverseEventSeverity,AdverseEventSeverity,"The severity of the adverse event itself, in direct relation to the subject.","StructureDefinition/profile-AdverseEvent","THO"
http://hl7.org/fhir/ValueSet/adverse-event-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.835",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all SNOMED CT Clinical Findings.","StructureDefinition/profile-AdverseEvent","SCT"
http://hl7.org/fhir/ValueSet/all-types,4.0.1,active,"2.16.840.1.113883.4.642.3.25",FHIRAllTypes,FHIRAllTypes,"A list of all the concrete types defined in this version of the FHIR specification - Abstract Types, Data Types and Resource Types.","StructureDefinition/profile-OperationDefinition,StructureDefinition/profile-PlanDefinition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.133",AllergyIntoleranceCategory,AllergyIntoleranceCategory,"Category of an identified substance associated with allergies or intolerances.","StructureDefinition/profile-AllergyIntolerance","Internal"
http://hl7.org/fhir/ValueSet/allergy-intolerance-criticality,4.0.1,draft,"2.16.840.1.113883.4.642.3.129",AllergyIntoleranceCriticality,AllergyIntoleranceCriticality,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","StructureDefinition/profile-AllergyIntolerance","Internal"
http://hl7.org/fhir/ValueSet/allergy-intolerance-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.131",AllergyIntoleranceType,AllergyIntoleranceType,"Identification of the underlying physiological mechanism for a Reaction Risk.","StructureDefinition/profile-AllergyIntolerance,StructureDefinition/ext-R5-AllergyIntolerance.type","Internal"
http://hl7.org/fhir/ValueSet/allergyintolerance-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.1372",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","StructureDefinition/profile-AllergyIntolerance","THO"
http://hl7.org/fhir/ValueSet/allergyintolerance-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.137",AllergyIntoleranceSubstance/Product,ConditionAndNegationCodes,AllergyIntolerance Substance/Product, Condition and Negation Codes,"This value set includes concept codes for specific substances/pharmaceutical products, allergy or intolerance conditions, and negation/exclusion codes to specify the absence of specific types of allergies or intolerances.","StructureDefinition/profile-AllergyIntolerance","SCT"
http://hl7.org/fhir/ValueSet/allergyintolerance-verification,4.0.1,draft,"2.16.840.1.113883.4.642.3.1370",AllergyIntoleranceVerificationStatusCodes,AllergyIntolerance Verification Status Codes,"Preferred value set for AllergyIntolerance Verification Status.","StructureDefinition/ext-R5-AllergyIntolerance.verificationStatus,StructureDefinition/profile-AllergyIntolerance","THO"
http://hl7.org/fhir/ValueSet/appointment-cancellation-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1381",AppointmentCancellationReason,Appointment cancellation reason,"This example value set defines a set of reasons for the cancellation of an appointment.","StructureDefinition/profile-Appointment","THO"
http://hl7.org/fhir/ValueSet/appointmentstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.484",AppointmentStatus,AppointmentStatus,"The free/busy status of an appointment.","StructureDefinition/profile-Appointment","Internal"
http://hl7.org/fhir/ValueSet/approach-site-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureForAdministrationSiteCodes,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/profile-MedicationAdministration","SCT"
http://hl7.org/fhir/ValueSet/assert-direction-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.706",AssertionDirectionType,AssertionDirectionType,"The type of direction to use for assertion.","StructureDefinition/profile-TestScript","Internal"
http://hl7.org/fhir/ValueSet/assert-operator-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.708",AssertionOperatorType,AssertionOperatorType,"The type of operator to use for assertion.","ConceptMap/Map-R5-assert-operator-codes-for-R4,StructureDefinition/profile-TestScript","Internal"
http://hl7.org/fhir/ValueSet/assert-response-code-types,4.0.1,draft,"2.16.840.1.113883.4.642.3.710",AssertionResponseTypes,AssertionResponseTypes,"The type of response code to use for assertion.","StructureDefinition/profile-TestScript,ConceptMap/Map-R5-assert-response-code-types-for-R4","Internal"
http://hl7.org/fhir/ValueSet/asset-availability,4.0.1,draft,"2.16.840.1.113883.4.642.3.1295",ContractResourceAssetAvailiabilityCodes,Contract Resource Asset Availiability codes,"This value set has asset availability codes.","StructureDefinition/profile-Contract","Internal"
http://hl7.org/fhir/ValueSet/audit-entity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.458",AuditEventEntityType,Audit event entity type,"Code for the entity type involved in the audit event.","StructureDefinition/profile-AuditEvent","THO,hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.452",AuditEventAction,AuditEventAction,"Indicator for type of action performed during the event that generated the event.","StructureDefinition/profile-AuditEvent","Internal"
http://hl7.org/fhir/ValueSet/audit-event-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.454",AuditEventOutcome,AuditEventOutcome,"Indicates whether the event succeeded or failed.","StructureDefinition/ext-R5-AuditEvent.outcome,StructureDefinition/profile-AuditEvent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-sub-type,4.0.1,active,"2.16.840.1.113883.4.642.3.464",AuditEventSub-Type,Audit Event Sub-Type,"More detailed code concerning the type of the audit event - defined by DICOM with some FHIR specific additions.","StructureDefinition/ext-R5-AuditEvent.code,StructureDefinition/profile-AuditEvent","Internal"
http://hl7.org/fhir/ValueSet/audit-event-type,4.0.1,active,"2.16.840.1.113883.4.642.3.462",AuditEventID,Audit Event ID,"Event Types for Audit Events - defined by DICOM with some FHIR specific additions.","StructureDefinition/ext-R5-AuditEvent.category,StructureDefinition/profile-AuditEvent,StructureDefinition/ext-R5-AuditEvent.ent.detail","Internal,THO"
http://hl7.org/fhir/ValueSet/audit-source-type,4.0.1,active,"2.16.840.1.113883.4.642.3.466",AuditEventSourceType,Audit Event Source Type,"The type of process where the audit event originated from.","StructureDefinition/ext-R5-AuditEvent.source,StructureDefinition/profile-AuditEvent","THO"
http://hl7.org/fhir/ValueSet/basic-resource-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.138",BasicResourceTypes,Basic Resource Types,"This value set defines codes for resources not yet supported by (or which will never be supported by) FHIR.  Many of the codes listed here will eventually be turned into official resources.  However, there is no guarantee that any particular resource will be created nor that the scope will be exactly as defined by the codes presented here.  Codes in this set will be deprecated if/when formal resources are defined that encompass these concepts.","StructureDefinition/profile-TestPlan,StructureDefinition/profile-GenomicStudy,StructureDefinition/profile-EvidenceReport,StructureDefinition/profile-ImagingSelection,StructureDefinition/profile-Basic,StructureDefinition/profile-NutritionIntake,StructureDefinition/profile-InventoryReport,StructureDefinition/profile-ManufacturedItemDefinition,StructureDefinition/profile-ConditionDefinition,StructureDefinition/profile-ArtifactAssessment,StructureDefinition/profile-InventoryItem,StructureDefinition/profile-SubstancePolymer,StructureDefinition/profile-SubstanceNucleicAcid,StructureDefinition/profile-Ingredient,StructureDefinition/profile-NutritionProduct,StructureDefinition/profile-FormularyItem,StructureDefinition/profile-ClinicalUseDefinition,StructureDefinition/profile-SubscriptionTopic,StructureDefinition/profile-SubstanceProtein,StructureDefinition/profile-SubscriptionStatus,StructureDefinition/profile-SubstanceReferenceInformation,StructureDefinition/profile-ActorDefinition,StructureDefinition/profile-PackagedProductDefinition,StructureDefinition/profile-Permission,StructureDefinition/profile-Transport,StructureDefinition/profile-Requirements,StructureDefinition/profile-AdministrableProductDefinition,StructureDefinition/profile-SubstanceSourceMaterial,StructureDefinition/profile-DeviceDispense,StructureDefinition/profile-BiologicallyDerivedProductDispense,StructureDefinition/profile-Citation,StructureDefinition/profile-RegulatedAuthorization","THO"
http://hl7.org/fhir/ValueSet/benefit-network,4.0.1,draft,"2.16.840.1.113883.4.642.3.608",NetworkTypeCodes,Network Type Codes,"This value set includes a smattering of Network type codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/ext-R5-Coverage.cos.network,StructureDefinition/profile-CoverageEligibilityResponse","THO"
http://hl7.org/fhir/ValueSet/benefit-term,4.0.1,draft,"2.16.840.1.113883.4.642.3.612",BenefitTermCodes,Benefit Term Codes,"This value set includes a smattering of Benefit Term codes.","StructureDefinition/ext-R5-Coverage.cos.term,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-CoverageEligibilityResponse","THO"
http://hl7.org/fhir/ValueSet/benefit-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.606",BenefitTypeCodes,Benefit Type Codes,"This value set includes a smattering of Benefit type codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-CoverageEligibilityResponse","THO"
http://hl7.org/fhir/ValueSet/benefit-unit,4.0.1,draft,"2.16.840.1.113883.4.642.3.610",UnitTypeCodes,Unit Type Codes,"This value set includes a smattering of Unit type codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/ext-R5-Coverage.cos.unit,StructureDefinition/profile-CoverageEligibilityResponse","THO"
http://hl7.org/fhir/ValueSet/binding-strength,4.0.1,active,"2.16.840.1.113883.4.642.3.43",BindingStrength,BindingStrength,"Indication of the degree of conformance expectations associated with a binding.","StructureDefinition/profile-OperationDefinition","Internal"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/profile-Observation,StructureDefinition/profile-BodyStructure,StructureDefinition/profile-DocumentReference-for-Media,StructureDefinition/profile-Specimen,StructureDefinition/profile-ChargeItem,StructureDefinition/profile-Procedure,StructureDefinition/profile-ServiceRequest,StructureDefinition/profile-ActivityDefinition,StructureDefinition/profile-ImagingStudy,StructureDefinition/profile-Condition,StructureDefinition/profile-DeviceUsage-for-DeviceUseStatement","SCT"
http://hl7.org/fhir/ValueSet/bodysite-laterality,4.0.1,draft,"2.16.840.1.113883.4.642.3.287",Laterality,Laterality,"Laterality: SNOMED-CT concepts for 'left', 'right', and 'bilateral'","StructureDefinition/profile-ImagingStudy","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.142",SNOMEDCTMorphologicAbnormalities,SNOMED CT Morphologic Abnormalities,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/profile-BodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-relative-location,4.0.1,draft,"2.16.840.1.113883.4.642.3.140",BodystructureLocationQualifier,Bodystructure Location Qualifier,"SNOMED-CT concepts modifying the anatomic location","StructureDefinition/profile-BodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/profile-Bundle,ConceptMap/Map-R5-bundle-type-for-R4","Internal"
http://hl7.org/fhir/ValueSet/c80-doc-typecodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.47",DocumentTypeValueSet,Document Type Value Set,"This is the code specifying the precise type of document (e.g. Pulmonary History and  Physical, Discharge Summary, Ultrasound Report, etc.). The Document Type value set includes all LOINC  values listed in HITSP C80 Table 2-144 Document Class Value Set Definition above used for Document Class,  and all LOINC values whose SCALE is DOC in the LOINC database.","StructureDefinition/profile-DocumentReference","LOINC"
http://hl7.org/fhir/ValueSet/c80-facilitycodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.67",FacilityTypeCodeValueSet,Facility Type Code Value Set,"This is the code representing the type of organizational setting where the clinical encounter, service, interaction, or treatment occurred. The value set used for Healthcare Facility Type has been defined by HITSP to be the value set reproduced from HITSP C80 Table 2-147.","StructureDefinition/profile-DocumentReference","SCT"
http://hl7.org/fhir/ValueSet/c80-practice-codes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who interacted with, treated, or provided a service to/for the patient. The value set used for clinical specialty has been limited by HITSP to the value set reproduced from HITSP C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/profile-OrganizationAffiliation,StructureDefinition/profile-HealthcareService,StructureDefinition/profile-DocumentReference,StructureDefinition/profile-Appointment,StructureDefinition/profile-PractitionerRole,StructureDefinition/profile-Schedule,StructureDefinition/profile-Slot","SCT"
http://hl7.org/fhir/ValueSet/capability-statement-kind,4.0.1,active,"2.16.840.1.113883.4.642.3.198",CapabilityStatementKind,CapabilityStatementKind,"How a capability statement is intended to be used.","StructureDefinition/profile-TerminologyCapabilities,StructureDefinition/profile-CapabilityStatement","Internal"
http://hl7.org/fhir/ValueSet/care-plan-activity-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.145",CarePlanActivityKind,Care Plan Activity Kind,"Resource types defined as part of FHIR that can be represented as in-line definitions of a care plan activity.","StructureDefinition/profile-CarePlan","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-plan-activity-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.149",CarePlanActivityOutcome,Care Plan Activity Outcome,"Example codes indicating the outcome of a care plan activity. Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/profile-CarePlan","SCT"
http://hl7.org/fhir/ValueSet/care-plan-activity-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.146",CarePlanActivityStatus,CarePlanActivityStatus,"Codes that reflect the current state of a care plan activity within its overall life cycle.","StructureDefinition/profile-CarePlan","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-plan-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.148",CarePlanCategory,Care Plan Category,"Example codes indicating the category a care plan falls within.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/profile-CarePlan","SCT"
http://hl7.org/fhir/ValueSet/care-plan-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.150",CarePlanIntent,Care Plan Intent,"Codes indicating the degree of authority/intentionality associated with a care plan.","StructureDefinition/profile-CarePlan,ConceptMap/Map-R5-care-plan-intent-for-R4","Internal"
http://hl7.org/fhir/ValueSet/care-team-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.155",CareTeamCategory,Care Team category,"Indicates the type of care team.","StructureDefinition/profile-CareTeam","LOINC"
http://hl7.org/fhir/ValueSet/care-team-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.153",CareTeamStatus,CareTeamStatus,"Indicates the status of the care team.","StructureDefinition/profile-CareTeam","Internal"
http://hl7.org/fhir/ValueSet/chargeitem-billingcodes,4.0.1,draft,"2.16.840.1.113883.4.642.3.848",ChargeItemCode,ChargeItemCode,"Example set of codes that can be used for billing purposes.","StructureDefinition/profile-ChargeItem,StructureDefinition/profile-ChargeItemDefinition","THO"
http://hl7.org/fhir/ValueSet/chargeitem-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.846",ChargeItemStatus,ChargeItemStatus,"Codes identifying the lifecycle stage of a ChargeItem.","StructureDefinition/profile-ChargeItem","Internal"
http://hl7.org/fhir/ValueSet/chromosome-human,4.0.1,draft,"2.16.840.1.113883.4.642.3.224",chromosome-human,chromosome-human,"Chromosome number for human.","StructureDefinition/profile-MolecularSequence","THO"
http://hl7.org/fhir/ValueSet/claim-careteamrole,4.0.1,draft,"2.16.840.1.113883.4.642.3.586",ClaimCareTeamRoleCodes,Claim Care Team Role Codes,"This value set includes sample Claim Care Team Role codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-exception,4.0.1,draft,"2.16.840.1.113883.4.642.3.580",ExceptionCodes,Exception Codes,"This value set includes sample Exception codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-informationcategory,4.0.1,draft,"2.16.840.1.113883.4.642.3.582",ClaimInformationCategoryCodes,Claim Information Category Codes,"This value set includes sample Information Category codes.","StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-modifiers,4.0.1,draft,"2.16.840.1.113883.4.642.3.536",ModifierTypeCodes,Modifier type Codes,"This value set includes sample Modifier type codes.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-CoverageEligibilityRequest,StructureDefinition/profile-CoverageEligibilityResponse,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.566",ExampleClaimSubTypeCodes,Example Claim SubType Codes,"This value set includes sample Claim SubType codes which are used to distinguish the claim types for example within type institutional there may be subtypes for emergency services, bed stay and transportation.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.558",ClaimTypeCodes,Claim Type Codes,"This value set includes Claim Type codes.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-use,4.0.1,draft,"2.16.840.1.113883.4.642.3.544",Use,Use,"The purpose of the Claim: predetermination, preauthorization, claim.","StructureDefinition/profile-ClaimResponse,StructureDefinition/profile-ExplanationOfBenefit,StructureDefinition/profile-Claim","Internal"
http://hl7.org/fhir/ValueSet/clinical-findings,4.0.1,draft,"2.16.840.1.113883.4.642.3.232",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/profile-CarePlan,StructureDefinition/profile-Goal,StructureDefinition/profile-FamilyMemberHistory,StructureDefinition/profile-PlanDefinition,StructureDefinition/profile-CareTeam,StructureDefinition/profile-DiagnosticReport,StructureDefinition/profile-AllergyIntolerance,StructureDefinition/profile-Communication","SCT"
http://hl7.org/fhir/ValueSet/clinicalimpression-prognosis,4.0.1,draft,"2.16.840.1.113883.4.642.3.160",ClinicalImpressionPrognosis,Clinical Impression Prognosis,"Example value set for clinical impression prognosis.","StructureDefinition/profile-ClinicalImpression","SCT"
http://hl7.org/fhir/ValueSet/clinicalimpression-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1046",ClinicalImpressionStatus,Clinical Impression Status,"Codes that reflect the current state of a clinical impression within its overall lifecycle.","StructureDefinition/profile-ClinicalImpression,StructureDefinition/ext-R5-ClinicalImpression.status,StructureDefinition/ext-R5-NutritionIntake","Internal"
http://hl7.org/fhir/ValueSet/code-search-support,4.0.1,draft,"2.16.840.1.113883.4.642.3.860",CodeSearchSupport,CodeSearchSupport,"The degree to which the server supports the code search parameter on ValueSet, if it is supported.","StructureDefinition/profile-TerminologyCapabilities,ConceptMap/Map-R5-code-search-support-for-R4","Internal"
http://hl7.org/fhir/ValueSet/codesystem-content-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.782",CodeSystemContentMode,CodeSystemContentMode,"The extent of the content of the code system (the concepts and codes it defines) are represented in a code system resource.","StructureDefinition/ext-R5-TC.cod.content,StructureDefinition/profile-CodeSystem","Internal"
