URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/CodeSystem/formularyitem-status,5.0.0,active,,FormularyItemStatusCodes,FormularyItem Status Codes,"FormularyItem Status Codes",
http://hl7.org/fhir/CodeSystem/iana-link-relations,5.0.0,active,,LinkRelationTypes,Link Relation Types,"Link Relation Types defined at https://www.iana.org/assignments/link-relations/link-relations.xhtml#link-relations-1",
http://hl7.org/fhir/CodeSystem/knowledge-representation-level,5.0.0,draft,,KnowledgeRepresentationLevel,Knowledge Representation Level,"A knowledge representation level, narrative, semi-structured, structured, and executable",
http://hl7.org/fhir/CodeSystem/measure-aggregate-method,5.0.0,active,,MeasureAggregateMethod,Measure Aggregate Method,"Aggregation method for a measure (e.g. sum, average, median, minimum, maximum, count)",
http://hl7.org/fhir/CodeSystem/medication-admin-status,5.0.0,active,,MedicationAdministrationStatusCodes,MedicationAdministration Status Codes,"MedicationAdministration Status Codes",
http://hl7.org/fhir/CodeSystem/medication-dose-aid,5.0.0,active,,MedicationDoseAid,Medication dose aid,"Medication dose aid",
http://hl7.org/fhir/CodeSystem/medication-ingredientstrength,5.0.0,active,,MedicationIngredientStrengthCodes,Medication Ingredient Strength Codes,"Medication Ingredient Strength Codes",
http://hl7.org/fhir/CodeSystem/medication-intended-performer-role,5.0.0,active,,MedicationIntendedPerformerRole,Medication Intended Performer Role,"Medication Intended Performer Role",
http://hl7.org/fhir/CodeSystem/medication-statement-adherence,5.0.0,active,,MedicationStatementAdherenceCodes,MedicationStatement Adherence Codes,"MedicationStatement Adherence Codes",
http://hl7.org/fhir/CodeSystem/medication-statement-status,5.0.0,active,,MedicationStatementStatusCodes,MedicationStatement Status Codes,"MedicationStatement Status Codes",
http://hl7.org/fhir/CodeSystem/medication-status,5.0.0,active,,MedicationStatusCodes,Medication Status Codes,"Medication Status Codes",
http://hl7.org/fhir/CodeSystem/medicationdispense-status,5.0.0,active,,MedicationDispenseStatusCodes,Medication Dispense Status Codes,"Medication Dispense Status Codes",
http://hl7.org/fhir/CodeSystem/medicationdispense-status-reason,5.0.0,active,,MedicationDispenseStatusReasonCodes,Medication Dispense Status Reason Codes,"Medication Dispense Status Reason Codes",
http://hl7.org/fhir/CodeSystem/medicationknowledge-status,5.0.0,active,,MedicationKnowledgeStatusCodes,MedicationKnowledge Status Codes,"MedicationKnowledge Status Codes",
http://hl7.org/fhir/CodeSystem/medicationrequest-intent,5.0.0,active,,MedicationRequestIntentCodes,MedicationRequest Intent Codes,"MedicationRequest Intent Codes",
http://hl7.org/fhir/CodeSystem/medicationrequest-status,5.0.0,active,,MedicationRequestStatusCodes,MedicationRequest Status Codes,"MedicationRequest Status Codes",
http://hl7.org/fhir/CodeSystem/submit-data-update-type,5.0.0,active,,SubmitDataUpdateType,Submit Data Update Type,"Concepts for how a measure report consumer and receiver coordinate data exchange updates. The choices are snapshot or incremental updates",
http://hl7.org/fhir/CodeSystem/summary,5.0.0,draft,,CodeSystemSummaryExampleACMEBodySites,Code system summary example for ACME body sites,"This is an example code system summary for the ACME codes for body site.",
http://hl7.org/fhir/CodeSystem/task-code,5.0.0,active,,TaskCode,Task Codes,"Codes indicating the type of action that is expected to be performed",
http://hl7.org/fhir/CodeSystem/transport-code,5.0.0,active,,TransportCode,Transport Codes,"Codes indicating the type of action that is expected to be performed",
http://hl7.org/fhir/CodeSystem/usage-context-agreement-scope,5.0.0,draft,,UsageContextAgreementScope,Usage Context Agreement Scope,"This codesystem defines codes describing the type of agreement represented by an artifact, for example for use in CanonicalResource.usageContext.",
http://hl7.org/fhir/CodeSystem/verificationresult-status,5.0.0,active,,Status,status,"The validation status of the target",
http://hl7.org/fhir/FHIR-version,5.0.0,active,,FHIRVersion,FHIRVersion,"All published FHIR Versions.",
http://hl7.org/fhir/account-aggregate,5.0.0,active,,AccountAggregate,Account Aggregate,"Indicates who is expected to pay a part of the account balance.",
http://hl7.org/fhir/account-balance-term,5.0.0,active,,AccountBalanceTerm,Account Balance Term,"Indicates the account balance's age",
http://hl7.org/fhir/account-billing-status,5.0.0,active,,AccountBillingStatus,Example Account Billing Statuses,"Indicates whether the account is available to be used for billing purposes.",
http://hl7.org/fhir/account-relationship,5.0.0,active,,AccountRelationship,Account Relationship,"Relationship between accounts",
http://hl7.org/fhir/account-status,5.0.0,active,,AccountStatus,Account Status,"Indicates whether the account is available to be used.",
http://hl7.org/fhir/action-cardinality-behavior,5.0.0,active,,ActionCardinalityBehavior,Action Cardinality Behavior,"Defines behavior for an action or a group for how many times that item may be repeated.",
http://hl7.org/fhir/action-code,5.0.0,active,,ActionCode,Action Code,"Provides examples of actions to be performed.",
http://hl7.org/fhir/action-condition-kind,5.0.0,active,,ActionConditionKind,Action Condition Kind,"Defines the kinds of conditions that can appear on actions.",
http://hl7.org/fhir/action-grouping-behavior,5.0.0,active,,ActionGroupingBehavior,Action Grouping Behavior,"Defines organization behavior of a group.",
http://hl7.org/fhir/action-participant-function,5.0.0,active,,ActionParticipantFunction,Action Participant Function,"The function performed by the participant for the action.",
http://hl7.org/fhir/action-participant-type,5.0.0,active,,ActionParticipantType,Action Participant Type,"The type of participant for the action.",
http://hl7.org/fhir/action-precheck-behavior,5.0.0,active,,ActionPrecheckBehavior,Action Precheck Behavior,"Defines selection frequency behavior for an action or group.",
http://hl7.org/fhir/action-reason-code,5.0.0,active,,ActionReasonCode,Action Reason Code,"Provides examples of reasons for actions to be performed.",
http://hl7.org/fhir/action-relationship-type,5.0.0,active,,ActionRelationshipType,Action Relationship Type,"Defines the types of relationships between actions.",
http://hl7.org/fhir/action-required-behavior,5.0.0,active,,ActionRequiredBehavior,Action Required Behavior,"Defines expectations around whether an action or action group is required.",
http://hl7.org/fhir/action-selection-behavior,5.0.0,active,,ActionSelectionBehavior,Action Selection Behavior,"Defines selection behavior of a group.",
http://hl7.org/fhir/address-type,5.0.0,active,,AddressType,AddressType,"The type of an address (physical / postal).",
http://hl7.org/fhir/address-use,5.0.0,active,,AddressUse,AddressUse,"The use of an address.",
http://hl7.org/fhir/administrable-dose-form,5.0.0,active,,AdministrableDoseForm,Administrable Dose Form,"Dose form for a medication, in the form suitable for administering to the patient, after mixing, where necessary.",
http://hl7.org/fhir/administrative-gender,5.0.0,active,,AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.",
http://hl7.org/fhir/adverse-event-actuality,5.0.0,active,,AdverseEventActuality,Adverse Event Actuality,"Overall nature of the adverse event, e.g. real or potential.",
http://hl7.org/fhir/allergy-intolerance-category,5.0.0,active,,AllergyIntoleranceCategory,Allergy Intolerance Category,"Category of an identified substance associated with allergies or intolerances.",
http://hl7.org/fhir/allergy-intolerance-criticality,5.0.0,active,,AllergyIntoleranceCriticality,Allergy Intolerance Criticality,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.",
http://hl7.org/fhir/allergy-intolerance-type,5.0.0,active,,AllergyIntoleranceType,Allergy Intolerance Type,"Identification of the underlying physiological mechanism for a Reaction Risk.",
http://hl7.org/fhir/animal-tissue-type,5.0.0,active,,AnimalTissueType,Animal Tissue Type,"A tissue type of an animal.",
http://hl7.org/fhir/appointmentstatus,5.0.0,active,,AppointmentStatus,Appointment Status,"The free/busy status of an appointment.",
http://hl7.org/fhir/artifact-contribution-instance-type,5.0.0,active,,ArtifactContributionInstanceType,Artifact Contribution Instance Type,"Artifact Contribution Instance Type",
http://hl7.org/fhir/artifact-contribution-type,5.0.0,active,,ArtifactContributionType,Artifact Contribution Type,"Citation contribution.",
http://hl7.org/fhir/artifact-url-classifier,5.0.0,active,,ArtifactUrlClassifier,Artifact Url Classifier,"Code the reason for different URLs, eg abstract and full-text.",
http://hl7.org/fhir/artifactassessment-disposition,5.0.0,active,,ArtifactAssessmentDisposition,Artifact Assessment Disposition,"Possible values for the disposition of a comment or change request, typically used for comments and change requests, to indicate the disposition of the responsible party towards the changes suggested by the comment or change request.",
http://hl7.org/fhir/artifactassessment-information-type,5.0.0,active,,ArtifactAssessmentInformationType,Artifact Assessment Information Type,"The type of information contained in a component of an artifact assessment.",
http://hl7.org/fhir/artifactassessment-workflow-status,5.0.0,active,,ArtifactAssessmentWorkflowStatus,Artifact Assessment Workflow Status,"Possible values for the workflow status of the comment or assessment, typically used to coordinate workflow around the process of accepting and rejecting changes and comments on the artifact.",
http://hl7.org/fhir/assert-direction-codes,5.0.0,active,,AssertionDirectionType,Assertion Direction Type,"The type of direction to use for assertion.",
http://hl7.org/fhir/assert-manual-completion-codes,5.0.0,active,,AssertionManualCompletionType,Assertion Manual Completion Type,"The type of manual completion to use for assertion.",
http://hl7.org/fhir/assert-operator-codes,5.0.0,active,,AssertionOperatorType,Assertion Operator Type,"The type of operator to use for assertion.",
http://hl7.org/fhir/assert-response-code-types,5.0.0,active,,AssertionResponseTypes,Assertion Response Types,"The type of response code to use for assertion.",
http://hl7.org/fhir/asset-availability,5.0.0,active,,ContractAssetAvailability,Contract Asset Availability,"This CodeSystem contains FHIR-defined contract asset availability types.",
http://hl7.org/fhir/audit-event-action,5.0.0,active,,AuditEventAction,Audit Event Action,"Indicator for type of action performed during the event that generated the event.",
http://hl7.org/fhir/audit-event-severity,5.0.0,active,,AuditEventSeverity,Audit Event Severity,"The severity of the audit entry.",
http://hl7.org/fhir/binding-strength,5.0.0,active,,BindingStrength,BindingStrength,"Indication of the degree of conformance expectations associated with a binding.",
http://hl7.org/fhir/biologicallyderived-product-property-type-codes,5.0.0,active,,BiologicallyDerivedProductPropertyTypeCodes,Biologically Derived Product Property Type Codes,"Biologically Derived Product Property Type Code.  This code system http://hl7.org/fhir/biologicallyderived-product-property-type-codes is a subset of the codes defined in http://terminology.hl7.org/CodeSystem/ib",
http://hl7.org/fhir/biologicallyderived-product-status,5.0.0,active,,BiologicallyDerivedProductStatus,Biologically Derived Product Status,"Biologically Derived Product Status.",
http://hl7.org/fhir/biologicallyderived-productcodes,5.0.0,active,,BiologicallyDerivedProductCodes,Biologically Derived Product Codes,"This code system is a subset of ISBT 128 Product Description Codes© published by ICCBBA as a part of the ISBT 128 standard. These codes support characterization and classification of medical products of human origin inclusive of processing conditions such as additives, volumes and handling conditions.",
http://hl7.org/fhir/biologicallyderivedproductdispense-status,5.0.0,active,,BiologicallyDerivedProductDispense,BiologicallyDerivedProductDispense Status Codes,"BiologicallyDerivedProductDispense Status Codes",
http://hl7.org/fhir/bundle-type,5.0.0,active,,BundleType,Bundle Type,"Indicates the purpose of a bundle - how it is intended to be used.",
http://hl7.org/fhir/capability-statement-kind,5.0.0,active,,CapabilityStatementKind,Capability Statement Kind,"How a capability statement is intended to be used.",
http://hl7.org/fhir/care-team-status,5.0.0,active,,CareTeamStatus,Care Team Status,"Indicates the status of the care team.",
http://hl7.org/fhir/catalogType,5.0.0,draft,,CatalogType,Catalog Type,"CatalogType",
http://hl7.org/fhir/certainty-rating,5.0.0,active,,EvidenceCertaintyRating,Evidence Certainty Rating,"The assessment of quality, confidence, or certainty.",
http://hl7.org/fhir/certainty-type,5.0.0,active,,EvidenceCertaintyType,Evidence Certainty Type,"The aspect of quality, confidence, or certainty.",
http://hl7.org/fhir/characteristic-combination,5.0.0,active,,CharacteristicCombination,Characteristic Combination,"Logical grouping of characteristics.",
http://hl7.org/fhir/characteristic-offset,5.0.0,active,,CharacteristicOffset,Characteristic Offset,"Reference point for characteristic.valueQuantity.",
http://hl7.org/fhir/chargeitem-status,5.0.0,active,,ChargeItemStatus,Charge Item Status,"Codes identifying the lifecycle stage of a ChargeItem.",
http://hl7.org/fhir/citation-artifact-classifier,5.0.0,draft,,CitationArtifactClassifier,Citation Artifact Classifier,"Citation artifact classifier",
http://hl7.org/fhir/citation-classification-type,5.0.0,active,,CitationClassificationType,Citation Classification Type,"Citation classification type",
http://hl7.org/fhir/citation-status-type,5.0.0,active,,CitationStatusType,Citation Status Type,"Citation status type",
http://hl7.org/fhir/citation-summary-style,5.0.0,active,,CitationSummaryStyle,Citation Summary Style,"The format for display of the citation.",
http://hl7.org/fhir/cited-artifact-abstract-type,5.0.0,active,,CitedArtifactAbstractType,Cited Artifact Abstract Type,"Used to express the reason and specific aspect for the variant abstract, such as language and specific language",
http://hl7.org/fhir/cited-artifact-classification-type,5.0.0,active,,CitedArtifactClassificationType,Cited Artifact Classification Type,"Cited Artifact Classification Type",
http://hl7.org/fhir/cited-artifact-part-type,5.0.0,active,,CitedArtifactPartType,Cited Artifact Part Type,"To describe the reason for the variant citation, such as version number or subpart specification.",
http://hl7.org/fhir/cited-artifact-status-type,5.0.0,active,,CitedArtifactStatusType,Cited Artifact Status Type,"Cited Artifact Status Type",
http://hl7.org/fhir/cited-medium,5.0.0,active,,CitedMedium,Cited Medium,"NLM codes Internet or Print.",
http://hl7.org/fhir/claim-decision,5.0.0,active,,ClaimAdjudicationDecisionCodes,Claim Adjudication Decision Codes,"This value set provides Claim Adjudication Decision codes.",
http://hl7.org/fhir/claim-decision-reason,5.0.0,active,,ClaimAdjudicationDecisionReasonCodes,Claim Adjudication Decision Reason Codes,"This value set provides example Claim Adjudication Decision Reason codes.",
http://hl7.org/fhir/claim-outcome,5.0.0,active,,ClaimProcessingOutcomeCodes,Claim Processing Outcome Codes,"This value set includes Claim Processing Outcome codes.",
http://hl7.org/fhir/claim-use,5.0.0,active,,Use,Use,"The purpose of the Claim: predetermination, preauthorization, claim.",
http://hl7.org/fhir/clinical-use-definition-category,5.0.0,active,,ClinicalUseDefinitionCategory,Clinical Use Definition Category,"ClinicalUseDefinitionCategory",
http://hl7.org/fhir/clinical-use-definition-type,5.0.0,active,,ClinicalUseDefinitionType,Clinical Use Definition Type,"Overall defining type of this clinical use definition.",
http://hl7.org/fhir/code-search-support,5.0.0,active,,CodeSearchSupport,Code Search Support,"The degree to which the server supports the code search parameter on ValueSet, if it is supported.",
http://hl7.org/fhir/codesystem-content-mode,5.0.0,active,,CodeSystemContentMode,Code System Content Mode,"The extent of the content of the code system (the concepts and codes it defines) are represented in a code system resource.",
http://hl7.org/fhir/codesystem-hierarchy-meaning,5.0.0,active,,CodeSystemHierarchyMeaning,Code System Hierarchy Meaning,"The meaning of the hierarchy of concepts in a code system.",
http://hl7.org/fhir/color-names,5.0.0,draft,,ColorCodes,Codes for Colors,"This code system represents that named RGB colors found in the [CSS4 specification](https://www.w3.org/TR/css-color-4/). The names are not case sensitive and different cases are encountered in common use (e.g. AliceBlue vs aliceblue.",
http://hl7.org/fhir/color-rgb,5.0.0,active,,ColorRGB,RGB Values for Color,"RGB values for color. Valid codes are #RRGGBB where RR, GG, and BB are two letter hex codes, values 00..ff. codes are case insensitive. This code system does not define the 16million+ valid RGB codes (terminology servers will need code to support the RGB grammar).",
http://hl7.org/fhir/combined-dose-form,5.0.0,active,,CombinedDoseForm,Combined Dose Form,"Dose forms for a product as a whole, considering all individual parts, but before any mixing",
http://hl7.org/fhir/compartment-type,5.0.0,active,,CompartmentType,Compartment Type,"Which type a compartment definition describes.",
http://hl7.org/fhir/composition-attestation-mode,5.0.0,active,,CompositionAttestationMode,Composition Attestation Mode,"The way in which a person authenticated a composition.",
http://hl7.org/fhir/composition-status,5.0.0,active,,CompositionStatus,Composition Status,"The workflow/clinical status of the composition.",
http://hl7.org/fhir/concept-map-relationship,5.0.0,draft,,ConceptMapRelationship,ConceptMapRelationship,"The relationship between concepts.",
http://hl7.org/fhir/concept-properties,5.0.0,draft,,ConceptProperties,FHIR Defined Concept Properties,"A set of common concept properties for use on coded systems throughout the FHIR eco-system.",
http://hl7.org/fhir/concept-property-type,5.0.0,active,,PropertyType,Property Type,"The type of a property value.",
http://hl7.org/fhir/concept-subsumption-outcome,5.0.0,draft,,ConceptSubsumptionOutcome,Concept Subsumption Outcome code system,"Codes indicating the results of a subsumption check between codes. In the context of this CodeSystem, subsumption is defined in the FHIR specification under Resource Types - CodeSystem.",
http://hl7.org/fhir/conceptmap-attribute-type,5.0.0,active,,ConceptMapAttributeType,ConceptMap Attribute Type,"The type of a ConceptMap map attribute value.",
http://hl7.org/fhir/conceptmap-properties,5.0.0,draft,,ConceptMapProperties,FHIR Defined ConceptMap Properties,"A set of common concept properties for use on ConceptMap",
http://hl7.org/fhir/conceptmap-property-type,5.0.0,active,,ConceptMapPropertyType,ConceptMap Property Type,"The type of a ConceptMap mapping property value.",
http://hl7.org/fhir/conceptmap-unmapped-mode,5.0.0,active,,ConceptMapGroupUnmappedMode,Concept Map Group Unmapped Mode,"Defines which action to take if there is no match in the group.",
http://hl7.org/fhir/condition-precondition-type,5.0.0,active,,ConditionPreconditionType,Condition Precondition Type,"Kind of precondition for the condition.",
http://hl7.org/fhir/condition-questionnaire-purpose,5.0.0,active,,ConditionQuestionnairePurpose,Condition Questionnaire Purpose,"The use of a questionnaire.",
http://hl7.org/fhir/conditional-delete-status,5.0.0,active,,ConditionalDeleteStatus,Conditional Delete Status,"A code that indicates how the server supports conditional delete.",
http://hl7.org/fhir/conditional-read-status,5.0.0,active,,ConditionalReadStatus,Conditional Read Status,"A code that indicates how the server supports conditional read.",
http://hl7.org/fhir/conformance-expectation,5.0.0,active,,ConformanceExpectation,Conformance Expectation,"ConformanceExpectation",
http://hl7.org/fhir/consent-data-meaning,5.0.0,active,,ConsentDataMeaning,Consent Data Meaning,"How a resource reference is interpreted when testing consent restrictions.",
http://hl7.org/fhir/consent-provision-type,5.0.0,active,,ConsentProvisionType,Consent Provision Type,"How a rule statement is applied, such as adding additional consent or removing consent.",
http://hl7.org/fhir/consent-state-codes,5.0.0,active,,ConsentState,Consent State,"Indicates the state of the consent.",
http://hl7.org/fhir/constraint-severity,5.0.0,active,,ConstraintSeverity,ConstraintSeverity,"SHALL applications comply with this constraint?",
http://hl7.org/fhir/contact-point-system,5.0.0,active,,ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.",
http://hl7.org/fhir/contact-point-use,5.0.0,active,,ContactPointUse,ContactPointUse,"Use of contact point.",
http://hl7.org/fhir/contract-action-status,5.0.0,active,,ContractActionStatus,Contract Action Status,"This CodeSystem contains FHIR-defined contract action status types.",
http://hl7.org/fhir/contract-asset-context,5.0.0,active,,ContractAssetContext,Contract Asset Context,"This CodeSystem contains FHIR-defined contract asset context types.",
http://hl7.org/fhir/contract-asset-scope,5.0.0,active,,ContractAssetScope,Contract Asset Scope,"This CodeSystem contains FHIR-defined contract asset scope types.",
http://hl7.org/fhir/contract-asset-subtype,5.0.0,active,,ContractAssetSubtype,Contract Asset Subtype,"This CodeSystem contains FHIR-defined contract asset type sub-types.",
http://hl7.org/fhir/contract-asset-type,5.0.0,active,,ContractAssetType,Contract Asset Type,"This CodeSystem contains FHIR-defined contract asset type types.",
http://hl7.org/fhir/contract-decision-mode,5.0.0,active,,ContractDecisionMode,Contract Decision Mode,"This CodeSystem contains FHIR-defined contract decision mode types.",
http://hl7.org/fhir/contract-definition-subtype,5.0.0,active,,ContractDefinitionSubtype,Contract Definition Subtype,"This CodeSystem contains FHIR-defined contract definition subtypes.",
http://hl7.org/fhir/contract-definition-type,5.0.0,active,,ContractDefinitionType,Contract Definition Type,"This CodeSystem contains FHIR-defined contract definition types.",
http://hl7.org/fhir/contract-expiration-type,5.0.0,active,,ContractExpirationType,Contract Expiration Type,"This CodeSystem contains FHIR-defined contract Expiration types.",
http://hl7.org/fhir/contract-legalstate,5.0.0,active,,ContractLegalState,Contract Legal State,"This CodeSystem contains FHIR-defined contract status types. Each definition includes usage notes explaining the precedence order in contract lifecycle - i.e., while only some stages are required, the order in which they may occur is deterministic; and a map to comparable FHIR and v.3 status codes. It follows guidance about use of status codes in FHIR in the [Status Codes Grid](https://hl7.org/fhir/sc.html).",
http://hl7.org/fhir/contract-party-role,5.0.0,active,,ContractPartyRole,Contract Party Role,"This CodeSystem contains FHIR-defined contract party role types.",
http://hl7.org/fhir/contract-publicationstatus,5.0.0,active,,ContractPublicationStatus,Contract Publication Status,"This CodeSystem contains FHIR-defined contract publication status types. Each definition includes usage notes explaining the precedence order in contract publication lifecycle - i.e., while only some stages are required, the order in which they may occur is deterministic.",
http://hl7.org/fhir/contract-scope,5.0.0,active,,ContractScope,Contract Scope,"This CodeSystem contains FHIR-defined contract Expiration types.",
http://hl7.org/fhir/contract-security-category,5.0.0,active,,ContractSecurityCategory,Contract Security Category,"This CodeSystem contains FHIR-defined contract security category types.",
http://hl7.org/fhir/contract-security-classification,5.0.0,active,,ContractSecurityClassification,Contract Security Classification,"This CodeSystem contains FHIR-defined contract security classification types.",
http://hl7.org/fhir/contract-security-control,5.0.0,active,,ContractSecurityControl,Contract Security Control,"This CodeSystem contains FHIR-defined contract security control types.",
http://hl7.org/fhir/contract-status,5.0.0,active,,ContractStatus,Contract Status,"This CodeSystem contains FHIR-defined contract status types. Each definition includes usage notes explaining the precedence order in contract lifecycle - i.e., while only some stages are required, the order in which they may occur is deterministic; and a map to comparable FHIR and v.3 status codes. It follows guidance about use of status codes in FHIR in [the Status Codes Grid](https://hl7.org/fhir/sc.html).",
http://hl7.org/fhir/contributor-role,5.0.0,active,,ContributorRole,Contributor Role,"Used to code the format of the display string.",
http://hl7.org/fhir/contributor-summary-source,5.0.0,active,,ContributorSummarySource,Contributor Summary Source,"Used to code the producer or rule for creating the display string.",
http://hl7.org/fhir/contributor-summary-style,5.0.0,active,,ContributorSummaryStyle,Contributor Summary Style,"Used to code the format of the display string.",
http://hl7.org/fhir/contributor-summary-type,5.0.0,active,,ContributorSummaryType,Contributor Summary Type,"Used to code author list statement, contributorship statement, and such.",
http://hl7.org/fhir/contributor-type,5.0.0,draft,,ContributorType,ContributorType,"The type of contributor.",
http://hl7.org/fhir/coverage-kind,5.0.0,active,,Kind,Kind,"The nature of the Coverage details which convey who is paying potentially for health services.",
http://hl7.org/fhir/datestype,5.0.0,active,,DatesEventTypeCodes,Dates Event Type Codes,"This value set includes sample Dates Event Type codes.",
http://hl7.org/fhir/days-of-week,5.0.0,active,,DaysOfWeek,Days Of Week,"The days of the week.",
http://hl7.org/fhir/definition-method,5.0.0,active,,DefinitionMethod,Definition Method,"The method used to define, describe, or determine a characteristic value.",
http://hl7.org/fhir/detectedissue-severity,5.0.0,active,,DetectedIssueSeverity,Detected Issue Severity,"Indicates the potential degree of impact of the identified issue on the patient.",
http://hl7.org/fhir/detectedissue-status,5.0.0,active,,DetectedIssueStatus,Detected Issue Status,"Indicates the status of the detected issue. This code system contains only status codes that are not already defined and used from the ObservationStatus code system.",
http://hl7.org/fhir/device-action,5.0.0,active,,ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example value set for Procedure Device Action code (what happened to a device during a procedure.",
http://hl7.org/fhir/device-availability-status,5.0.0,active,,FHIRDeviceAvailabilityStatus,FHIR Device Availability Status,"The record status of the device.",
http://hl7.org/fhir/device-category,5.0.0,active,,FHIRDeviceCategory,FHIR Device Category,"The category of the device.",
http://hl7.org/fhir/device-correctiveactionscope,5.0.0,active,,DeviceCorrectiveActionScope,Device Corrective Action Scope,"The type of relation between devices.",
http://hl7.org/fhir/device-nametype,5.0.0,active,,DeviceNameType,Device Name Type,"The type of name the device is referred by.",
http://hl7.org/fhir/device-operation-mode,5.0.0,active,,FHIRDeviceOperationMode,FHIR Device Operation Mode,"The operation mode of the device.",
http://hl7.org/fhir/device-productidentifierinudi,5.0.0,active,,DeviceProductionIdentifierInUDI,Device Production Identifier In UDI,"The production identifier(s) that are expected to appear in the UDI carrier.",
http://hl7.org/fhir/device-specification-category,5.0.0,active,,FHIRDeviceSpecializationCategory,FHIR Device Specialization Category,"The kind of standards used by the device.",
http://hl7.org/fhir/device-status,5.0.0,active,,FHIRDeviceStatus,FHIR Device Status,"The status of the Device record.",
http://hl7.org/fhir/deviceassociation-operationstatus,5.0.0,active,,FHIRDeviceAssociationOperationStatus,FHIR DeviceAssociation Operation Status,"The operational status of the device.",
http://hl7.org/fhir/deviceassociation-status,5.0.0,active,,DeviceAssociation,DeviceAssociation Status Codes,"DeviceAssociation Status Codes",
http://hl7.org/fhir/deviceassociation-status-reason,5.0.0,active,,DeviceassociationStatusReason,DeviceAssociation Status Reason Codes,"DeviceAssociation Status Reason Codes",
http://hl7.org/fhir/devicedefinition-regulatory-identifier-type,5.0.0,active,,DeviceRegulatoryIdentifierType,Device Regulatory Identifier Type,"The type of regulatory identifier.",
http://hl7.org/fhir/devicedefinition-relationtype,5.0.0,active,,DeviceDefinitionRelationType,Device Definition Relation Type,"The type of relation between devices.",
http://hl7.org/fhir/devicedispense-status,5.0.0,active,,DeviceDispenseStatusCodes,DeviceDispense Status Codes,"DeviceDispense Status Codes",
http://hl7.org/fhir/deviceusage-adherence-code,5.0.0,active,,DeviceUsageAdherenceCode,Device Usage Adherence Code,"A coded concept indicating the usage of the device.",
http://hl7.org/fhir/deviceusage-adherence-reason,5.0.0,active,,DeviceUsageAdherenceReason,Device Usage Adherence Reason,"A coded concept indicating the reason for the usage of the device.",
http://hl7.org/fhir/deviceusage-status,5.0.0,active,,DeviceUsageStatus,Device Usage Status,"A coded concept indicating the current status of the Device Usage.",
http://hl7.org/fhir/diagnostic-report-status,5.0.0,active,,DiagnosticReportStatus,Diagnostic Report Status,"The status of the diagnostic report.",
http://hl7.org/fhir/discriminator-type,5.0.0,active,,DiscriminatorType,DiscriminatorType,"How an element value is interpreted when discrimination is evaluated.",
http://hl7.org/fhir/document-mode,5.0.0,active,,DocumentMode,Document Mode,"Whether the application produces or consumes documents.",
http://hl7.org/fhir/document-reference-status,5.0.0,draft,,DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.",
